sofifa_id,201118,167905,203783,188166,192838,207807,153938,192985,142784,186598,210972,190885
235212,0.9849276292185399,0.9604494708074778,0.9424046392531631,0.9496422687067628,0.9826510873050964,0.9337329720795883,0.946777465597429,0.9351312558846376,0.9408411869502874,0.9773946476585856,0.9683818174420158,0.9834738325858479
186345,0.9838259516508601,0.9533044027250462,0.9355284652837027,0.92220815990915,0.9764596046597529,0.9134974735598507,0.9734360814955431,0.9329271648480006,0.9608877425562702,0.970637634068986,0.9644974695954416,0.9808667755125193
184432,0.9742169561638517,0.9540784146847252,0.9582632490376611,0.8856175092446252,0.9727927077746673,0.8606426871912392,0.980778152987407,0.889010952714057,0.9680173161672936,0.977004246488853,0.9688407374451209,0.9714651644551557
203551,0.9824453347415693,0.9429854932221011,0.8966458730896724,0.9309513984710236,0.962802696604962,0.9359799996204844,0.9542261192599134,0.9440789464048167,0.9399053736533773,0.9611075936885465,0.9391958595358896,0.9700915926364442
220093,0.9740571054389262,0.9642693411989972,0.9541479556859177,0.9301201914820865,0.9867333361453845,0.8920536485683987,0.9605413025040112,0.9151608562011365,0.9517283626580625,0.9891925418411376,0.9668662340859319,0.9779422424161676
226166,0.9550215969648772,0.9535431613570635,0.9707945874799235,0.8949377200168827,0.9803311979489066,0.8497838188123197,0.9624123130298614,0.8751368456378984,0.9535712915878192,0.9853603712579713,0.9733023761706118,0.973480434756795
235374,0.9486445944546001,0.9658157157676465,0.904185335391825,0.9163390603469551,0.9367660398041455,0.9340268117153705,0.9032388980490502,0.9463818982382441,0.9382244179239104,0.9324871118332808,0.9271105596720671,0.9526753851602819
238074,0.9726836563788707,0.9647368787235019,0.9547783810476577,0.9306484532651879,0.9807366903304541,0.9013451533603554,0.9625640489559449,0.9179680533449335,0.9511354189268403,0.9711063562556633,0.9724476073361908,0.9883830483691786
210455,0.9569294807694225,0.9783289161613733,0.9303291272916966,0.8824701974057592,0.9544601118996733,0.8863613257685171,0.9458517144932531,0.9227943431422838,0.9839595211592469,0.9612118053812315,0.9501622720406986,0.9598346410232387
222331,0.939305602069748,0.9354635875372757,0.975054087141825,0.8691190262647117,0.9576979997791142,0.8160143457898561,0.9374553545218218,0.8322723187504024,0.9259277089194695,0.9706197339421175,0.9629906842931948,0.9473310919492873
227928,0.9596424467259536,0.9550282292635315,0.9289850483943677,0.9190338783248222,0.9751513373600806,0.9130739397298064,0.9486060563980071,0.9113590364620813,0.9442000723621159,0.9810228182338262,0.9569960519402552,0.9760671612039434
243576,0.9646992127290773,0.9826305879739312,0.9145911634799876,0.9197711436723676,0.9637000773370825,0.9029537140266363,0.9389948164384518,0.9523877125038919,0.9713137700503222,0.9542226003682176,0.9493731463166781,0.9700507523117832
244470,0.9596687022932127,0.9855319196527589,0.9374793755073438,0.8998024691992993,0.967906270697311,0.8799871579220359,0.9499328909756426,0.9302450833149767,0.9850107219856048,0.9679058148211382,0.954201590984148,0.960732218903375
173221,0.948434395241504,0.9287011245737815,0.8670479502587748,0.9510069067261323,0.9501124210545607,0.9360418079515935,0.9347544740272984,0.9614959212753764,0.9139533445770037,0.9334253857609374,0.9068889443795227,0.959467602883517
