sofifa_id,169595,189615,207993,203485,203376,139313,178567,210897,212491,199304,204884,193062,200104,225782,177766,190815,202151,169638,160310,186115,225100,177604,52306,182744,140620,216267,215756,229984,169345,205923,190885,193185,218659,209997,184392,189067,204760,205566,186392,183427,210972,163631,169705,172953,203544,165321,193884,205988,227813,204355,232759,152908,192667,172871,200759,204519
216267,0.9645549440829808,0.9616913212495453,0.9260295487795418,0.9368567349707658,0.9038575211434731,0.9429928217067038,0.9407607158509761,0.883986567066983,0.9619643616303316,0.9306080927463108,0.9491031459142739,0.9519537423056215,0.8488038040381671,0.8996830610442854,0.9747729064706475,0.9544261592840807,0.9414962415858882,0.9571818242943584,0.9149706024235654,0.9709353814965114,0.8742588374842488,0.9834478646755227,0.9362695585204309,0.9578578929394904,0.9163973101742434,0.9854757952211308,0.9522364534880046,0.9516147989968097,0.9578263364196317,0.9637658605931299,0.9393061452985447,0.9680410434433363,0.9469653196505396,0.8832550405132665,0.9289447033382134,0.8524633942549235,0.9677269360545357,0.9519537051875747,0.9164842020519915,0.9796028672042026,0.9288548911487567,0.9589252162266433,0.9593758589522755,0.8821069744972364,0.9639427820032617,0.9569464390135196,0.9592291282756882,0.9604135957937449,0.939132245053349,0.9439195165902325,0.9342936563354424,0.9270884531907171,0.9074068208612054,0.9611801058613662,0.9426676423875703,0.9189210477171827
189332,0.9864965379312924,0.9890746790810452,0.9246637906826098,0.9491606188449168,0.909527264427514,0.9621886274104865,0.9448820124686735,0.9017362341678415,0.9861564938604036,0.955334002146874,0.9539360271077113,0.9705964961473973,0.8577292568500446,0.9295245611102859,0.9329515410874992,0.9738104318145648,0.9594061989993792,0.9830042181820507,0.9221758968688638,0.9870354331036059,0.8799743471324442,0.9583030627527926,0.9620635198748684,0.9739380792990637,0.9258567956435745,0.9528282520216094,0.9759749715162181,0.9750074419730826,0.9818907440593224,0.9790233234268806,0.9521893738702742,0.9404899916116057,0.9581455227668542,0.8839655506219998,0.9554058793564135,0.8590815161131982,0.9839735769323555,0.9802183686413101,0.9258161094618101,0.9654634785654936,0.9391572560185089,0.9854303064196949,0.9766319960116465,0.8976257385160555,0.9889518409675359,0.9412733447663106,0.9451785876988696,0.9747209861331849,0.9731959035699653,0.9582521449148808,0.9482287644635281,0.9613894963685635,0.9062472685994089,0.9327493867173497,0.9733645374817503,0.9376025766252384
210514,0.969376827150313,0.9607804451156868,0.9138121914421895,0.9378718628910999,0.9458791057994733,0.9528422918920938,0.9258906003050048,0.9353316025311296,0.9692411909038604,0.985643554761348,0.9426964878566061,0.9632675383356678,0.8919961246242107,0.9710073438101461,0.9213947518361703,0.9598523719104324,0.9465950142662006,0.9588907774486862,0.9532388413361399,0.9676048239070989,0.9232124395085455,0.9381465717568127,0.9497743353900417,0.9585199692422605,0.9175326824118397,0.9288842231433374,0.956078937723782,0.9521134666697971,0.9700918134997695,0.961270008615007,0.9887684986119214,0.9224046188988664,0.9356525417175345,0.8768200198816604,0.9851087335045857,0.8486536771311968,0.9609911370660507,0.9501806513898801,0.9618409068586619,0.9425689284549218,0.9682890755559164,0.9642414309479383,0.9577999388749897,0.9266882649507673,0.9643544176281347,0.9340792291314605,0.9382420771496252,0.9553830020049445,0.96086891790085,0.9368734896657381,0.931077636433418,0.9832610198796041,0.9467186741937225,0.9231869327649084,0.9450799221872264,0.9691670370500952
197445,0.9896007386907906,0.9828683706469629,0.9397502334844129,0.9622742871716682,0.945350602672098,0.9831114700885963,0.9621987139208817,0.9148361798089246,0.9799782531603883,0.9714587574756118,0.9582697933510986,0.9804694444657166,0.8524774533073572,0.9294047216171936,0.9363586880408356,0.9875194808092482,0.973458211544964,0.9876237790563587,0.9438818074938337,0.9877649918373711,0.8875863654048499,0.9646541823590132,0.9774606735891704,0.9817727942961298,0.955143122272674,0.9397099242390051,0.97462745963665,0.9690847275959106,0.9893811618565578,0.9826520126297316,0.9601369902485096,0.9497653840792993,0.9590490925630362,0.9125306279242124,0.9565504427701489,0.9004493235761378,0.9822538887746215,0.9631593706834665,0.9417473965136212,0.9550449689080267,0.9396389312859403,0.9931663830916077,0.9820813640759185,0.9064425745734842,0.9856397151342222,0.9600341050313534,0.9556243243314086,0.977551508481516,0.9693913530737698,0.9650998684468949,0.9502582688981476,0.9553905455468342,0.9257681778848011,0.9614849281825321,0.9670896285130747,0.948861558331155
200458,0.9902315362732232,0.987335341503154,0.9440712979239325,0.957842588485708,0.9354339620989265,0.9838863637020803,0.958295458632334,0.9123219250815138,0.9870383662098432,0.9649023391621304,0.9586872900008887,0.9789849909953118,0.8438326313523417,0.917299563411759,0.9331574121679987,0.9796808123650571,0.9741375950512261,0.9838578203202137,0.9403270573123713,0.9906608193588677,0.8825099276090911,0.9637269341888921,0.9770579860583991,0.9856272551715558,0.9430773688979952,0.9445339261223639,0.9725689288566416,0.969854621633533,0.9912152214549068,0.9800652386572482,0.9552805942080927,0.9504231254443083,0.9624762244240145,0.8975551385253709,0.9480984172102215,0.8838290047263129,0.9904590802486148,0.9708609574911774,0.9347706469216707,0.9565221773792244,0.9426874229424802,0.988864479063557,0.980904434553693,0.898036343340901,0.9912930691820276,0.9448425062757476,0.9478884097974317,0.9813994643829778,0.9687418208794487,0.9656779747378051,0.9525664950656827,0.9540414540956458,0.9224333179340782,0.9540236241813377,0.972197060948959,0.9480389080086414
205988,0.9884569330693669,0.9767408558438955,0.9621815805803305,0.9702646240541685,0.9366816906997081,0.972717119882307,0.9745637094719092,0.9238458626823771,0.983380721187462,0.9542848109332192,0.9774427899192322,0.9775520991474485,0.8212006942562003,0.9145435885463764,0.950689040986227,0.9807419574207977,0.957566837226579,0.9785667664945203,0.9443269313243207,0.9921675194877331,0.9142433946551632,0.9631094558489345,0.9585192337841302,0.9802487362688578,0.9554125886325383,0.9504106863542375,0.9740789033436635,0.9806208447845071,0.979815828106775,0.9870258075173297,0.9541080972853245,0.9396361366358348,0.9693096675366074,0.9319788358231861,0.9534058435194985,0.8974842548702938,0.9909358546075335,0.9652442911328468,0.9469457984380021,0.9482201599791359,0.9495352077968756,0.9731519933032459,0.9836069571792422,0.9217184332486342,0.9777847783882329,0.9438357974040332,0.9329156107210548,0.9902180464501267,0.9524796181586899,0.979040269465836,0.9624194261409583,0.9358697824593808,0.9383002268659619,0.9497406425717925,0.9731144497674351,0.9496030786926924
209889,0.9599459280913443,0.9592069132504999,0.8658555010950014,0.892079187715085,0.8710814296196572,0.9453977253136642,0.893385098881991,0.8453444158167471,0.9683884215191767,0.9309319536982115,0.908787019545852,0.9447833916963452,0.8498469263997142,0.9066095014798043,0.892235885690634,0.9491333011884926,0.945651739028242,0.9485321821760414,0.8769483192883392,0.9570095725385801,0.8190435803572061,0.9258782161476203,0.9553720894746156,0.9417110964728458,0.8765852924526785,0.9192928899032521,0.940558986186226,0.929747416466566,0.9655694697962712,0.9415684312406086,0.9367833213854188,0.9113705342552797,0.9144756854366525,0.8263797913799138,0.9207726272042365,0.7907565409958379,0.9487058424223302,0.9346179446823293,0.8847502319230617,0.9462064158467963,0.8983158942755342,0.969350174071563,0.9396677117994479,0.8332752336698013,0.9637483906537874,0.9048521464766668,0.9264616700581755,0.9426227059611529,0.9765727102163788,0.911213708809639,0.9152868351796299,0.958821324177236,0.8614413043921317,0.8979611262514817,0.9302192703002716,0.889803425811951
224334,0.9701757347644537,0.9623650602643207,0.9085157180945926,0.9205030573006429,0.8983478170746443,0.9545942567204508,0.9262880417298511,0.8747741813352437,0.9674921005491046,0.9433951938342809,0.9314917124089523,0.9592218785890104,0.8818859269892854,0.9129565760366878,0.9598331974371586,0.9588274202728385,0.9501713566413788,0.9565539816704391,0.9102866173971275,0.9671639510643518,0.8489332234431937,0.9770959105206783,0.9530158444893427,0.9600018408501662,0.9075102510434649,0.9715728368644078,0.9521613610387757,0.9428845714972539,0.9659746018109869,0.9529357375486365,0.9398003356221946,0.9660096317545268,0.9310109174021883,0.8612612478082502,0.9320989285037001,0.8394375439066336,0.960921018243535,0.9483055571913735,0.9061340275163476,0.9906119690393773,0.9142490510753896,0.9725901528041745,0.9511594919037342,0.8648017924547481,0.9691292452147073,0.9686380170729377,0.9733738760144077,0.9525424489667055,0.9597845297132611,0.9298910245639502,0.9257967891793243,0.9435164199187086,0.8946201978492786,0.9563616578688512,0.9475024377543467,0.9138451577145597
232656,0.9915893886629481,0.9737848706081356,0.9602014429635434,0.9639580852932156,0.9393429282056011,0.9720915739180044,0.956297338110769,0.9276542538562257,0.9931451216394435,0.9680990467871832,0.973101345251561,0.9914995010342559,0.8633308072300848,0.9359621724778153,0.9353740179564265,0.9704743657067537,0.9714530266833747,0.977680680918571,0.935221071998722,0.9880609080120839,0.90699797384121,0.9554587668592138,0.960468259529661,0.9856705514230049,0.9415536116451028,0.9539209072992826,0.9814544312858074,0.9778920176830725,0.9836220944256264,0.9846074459999462,0.961684339815709,0.9556186994413561,0.9662334553985219,0.9055580598999389,0.9567896060046601,0.8749908454752765,0.9884416880048784,0.9759858225724208,0.9442401170149399,0.9549315036701804,0.945648590557832,0.9739052351101033,0.9831368761790897,0.9029403029896024,0.9813164547444302,0.9499453451106796,0.951653282129456,0.9877108503890711,0.9612809985658417,0.9636572927226088,0.9614526174287797,0.9477221272817579,0.9356098021637611,0.9492853341928376,0.9828153291277736,0.9496406936399999
